Id,SalePrice
2735,136235.3877514022
2736,144191.41661292902
2737,127385.6744605901
2738,135149.99846259132
2739,170474.55665060543
2740,132725.99654338195
2741,132422.29738855045
2742,149850.72115263116
2743,141893.86089206967
2744,162658.75507701893
2745,129983.27247322738
2746,148726.48467147956
2747,135806.4246392122
2748,106528.58954016333
2749,136087.67767519463
2750,129093.24912760302
2751,143421.38676113953
2752,176127.88482593873
2753,155285.61326454135
2754,312271.0144270519
2755,122396.38222718128
2756,76007.04325653007
2757,71479.58561452759
2758,57166.31103033292
2759,147742.56127269406
2760,142899.5594824561
2761,152512.39241825693
2762,163308.29343317516
2763,212237.5501507894
2764,142984.8151903698
2765,298010.0450019777
2766,133995.42158460544
2767,81526.9928928336
2768,119666.15444091392
2769,131917.0547728825
2770,144603.57607934996
2771,113240.72399693225
2772,110892.51427566572
2773,140553.7759773599
2774,144870.3541799714
2775,101221.67461270513
2776,144492.72591290128
2777,127017.80960440202
2778,95031.86053553235
2779,117756.49734602284
2780,103376.67008673701
2781,89376.898184101
2782,82405.68921760384
2783,84190.93032552944
2784,117700.55985278398
2785,128543.45983759481
2786,54710.43581668023
2787,126274.75707312902
2788,61968.044917829255
2789,155159.6648339838
2790,79498.8437642806
2791,114029.62105352552
2792,60405.03801035095
2793,175038.87949607207
2794,87868.99235531686
2795,128057.75556525248
2796,93490.0576907017
2797,242846.02673899193
2798,110144.61537792755
2799,113880.09600969519
2800,72542.49990431096
2801,106198.2254821705
2802,130132.1789511134
2803,171897.1077053907
2804,134306.94917733694
2805,84845.97231680085
2806,97882.06036158145
2807,139803.1802877696
2808,144171.26012882934
2809,131352.15899767404
2810,134457.07789583507
2811,145039.4708621019
2812,136193.96392886445
2813,169868.43474020727
2814,184777.53830422804
2815,116711.1665645047
2816,252991.6354264672
2817,122222.58647405409
2818,121962.88022188422
2819,151756.88720938325
2820,133533.7113147887
2821,107585.03385779935
2822,177845.64921865825
2823,395241.33966197586
2824,174829.75208895255
2825,147484.6560296483
2826,130574.12897755078
2827,146268.8662351243
2828,226585.38310301796
2829,181955.6653001044
2830,241071.31591308033
2831,181877.9757206236
2832,262899.7722074701
2833,282954.1690238747
2834,206187.28211637333
2835,227967.53135117507
2836,183706.5543445405
2837,174493.6926589149
2838,145483.66316175557
2839,186674.85562614154
2840,201593.97577015846
2841,212895.21690209737
2842,216701.6237040148
2843,144880.8149465756
2844,161167.68962287257
2845,112033.55640826651
2846,213366.0457764821
2847,180699.47982835193
2848,235959.554851612
2849,210928.1992231747
2850,284816.30009194824
2851,238672.34691480425
2852,261892.52480594255
2853,232310.00302661708
2854,145976.84233655458
2855,204275.26117981854
2856,204343.1084267596
2857,184353.6165230624
2858,196403.97997505538
2859,122937.77549340112
2860,124445.74204606612
2861,149134.62408649753
2862,190496.31330396593
2863,132897.20482111233
2864,278878.41350142716
2865,134911.1752060201
2866,159079.09353552407
2867,76134.77948627736
2868,133464.46231872088
2869,116336.68153549747
2870,135709.7352407658
2871,100706.27839808802
2872,50985.34558110485
2873,114038.14938202915
2874,152120.28475932087
2875,118081.92977379428
2876,171752.30054399
2877,129552.42038681889
2878,158397.52437875196
2879,141587.83166733597
2880,120985.2538746384
2881,146561.0934873856
2882,161598.7572286674
2883,164609.0511290406
2884,193044.96056448764
2885,179759.32552014448
2886,209988.6864469864
2887,104926.15559863205
2888,140050.84533755732
2889,73289.87741435104
2890,66723.09744428564
2891,135013.467414352
2892,64614.614906465846
2893,104350.26505827147
2894,57486.6819215731
2895,257469.33843603992
2896,244856.04623540747
2897,229108.2258613059
2898,152020.68246979892
2899,244241.98139665657
2900,164214.62692839207
2901,220142.9594463402
2902,174477.2975575188
2903,337186.1374844016
2904,363124.2689454209
2905,67830.3563818209
2906,194238.846749271
2907,114922.67569219685
2908,139692.91820645632
2909,155211.85382598866
2910,81626.06376055056
2911,77424.8398165857
2912,136603.48853790405
2913,80630.63225336002
2914,71467.87000798655
2915,71384.36602997362
2916,77587.25643333489
2917,164472.6198567847
2918,121722.7248041802
2919,246046.13303569265
